country,mode,column,horizon,n_forecasts,mae,rmse,bias,coverage,mean_interval_width,adaptive_beta_floor
JPN,static,flexible_arrival_mw,17,8736,0.23299145931855977,0.28808660691158977,0.0060225296570846285,0.8221153846153846,0.28842037458935227,0.1
JPN,static,flexible_arrival_mw,18,8736,0.23964949778950304,0.29365735441049895,0.005930994386829714,0.8285256410256411,0.28835449094803783,0.1
JPN,static,flexible_arrival_mw,19,8736,0.24351268700365508,0.2977378499987841,0.00558047664168235,0.8170787545787546,0.28354846321345256,0.1
JPN,static,flexible_arrival_mw,20,8736,0.24408411176097122,0.300522728609682,0.005187676702138469,0.81753663003663,0.2891473243060295,0.1
JPN,static,flexible_arrival_mw,21,8736,0.2463205313181063,0.30261923802434465,0.004305762231232878,0.8206272893772893,0.28410858171450926,0.1
JPN,static,flexible_arrival_mw,22,8736,0.24599947634941474,0.302506056578775,0.0042105958604031655,0.8253205128205128,0.2919383140324386,0.1
JPN,static,flexible_arrival_mw,23,8736,0.25357158853123596,0.3100958011105681,0.0047480201145959425,0.7805631868131868,0.2625048924943973,0.1
JPN,static,flexible_arrival_mw,24,8736,0.25421546063412975,0.3132788084650683,0.005083412842219398,0.7929258241758241,0.26979564241066706,0.1
JPN,static,sst_c,1,8736,0.03508045932066714,0.04736079542303405,-0.0007602974465816726,0.8320741758241759,0.039049044638927465,0.1
JPN,static,sst_c,2,8736,0.05533510495643697,0.07223087530713869,-0.0017330513104424257,0.8894230769230769,0.08083790526060539,0.1
JPN,static,sst_c,3,8736,0.07376968453027873,0.09759272361391892,-0.003039708827317839,0.8864468864468864,0.10720597390067495,0.1
JPN,static,sst_c,4,8736,0.09098913514113598,0.1231105946458003,-0.004548564753571278,0.884271978021978,0.12144540048790359,0.1
JPN,static,sst_c,5,8736,0.10758100386154308,0.14677768703914662,-0.00607846139788532,0.8608058608058609,0.12470080988441082,0.1
JPN,static,sst_c,6,8736,0.1217026028239053,0.16700957535192207,-0.007491229697117579,0.8569139194139194,0.13570496566218962,0.1
JPN,static,sst_c,7,8736,0.1326883933391519,0.18389906503512812,-0.008702283295319982,0.8551968864468864,0.1458967383614482,0.1
JPN,static,sst_c,8,8736,0.14105941388589888,0.1974590180004787,-0.009681128179422877,0.8533653846153846,0.15148557771637916,0.1
JPN,static,sst_c,9,8736,0.14735083599494192,0.20861340366868253,-0.010478022532648911,0.8519917582417582,0.15595655389052024,0.1
JPN,static,sst_c,10,8736,0.15241176470852372,0.21828318595847898,-0.011143645621364965,0.8415750915750916,0.1508996869333038,0.1
JPN,static,sst_c,11,8736,0.1572057298032235,0.22717192654976195,-0.01160078411994393,0.8315018315018315,0.14701781454240864,0.1
JPN,static,sst_c,12,8736,0.16163783963579043,0.23584085954293849,-0.012195478571659018,0.8166208791208791,0.14269127270525006,0.1
JPN,static,sst_c,13,8736,0.16678147609787047,0.24452237387288597,-0.012854843818059016,0.8144459706959707,0.1424054067673275,0.1
JPN,static,sst_c,14,8736,0.17246950625256324,0.253159251200307,-0.013543609661901978,0.8026556776556777,0.13899022479245246,0.1
JPN,static,sst_c,15,8736,0.1776406480072208,0.26140946859731684,-0.014307137307742803,0.7972756410256411,0.14062876072009564,0.1
JPN,static,sst_c,16,8736,0.18213395671899776,0.26883417601078763,-0.01521490215701649,0.7886904761904762,0.1374702599145107,0.1
JPN,static,sst_c,17,8736,0.18569525387514463,0.27542781661040816,-0.016087008521865596,0.7843406593406593,0.13670536208125142,0.1
JPN,static,sst_c,18,8736,0.18861663815998667,0.2813522328710154,-0.016906065832059367,0.7712912087912088,0.12913973555441924,0.1
JPN,static,sst_c,19,8736,0.19084219047713744,0.28683192997256696,-0.01762939474723706,0.7691163003663004,0.12825945824087528,0.1
JPN,static,sst_c,20,8736,0.19304858353693008,0.29173102186046956,-0.018210054898127492,0.7704899267399268,0.1308582052932573,0.1
JPN,static,sst_c,21,8736,0.1954763248656315,0.29634048540996333,-0.01882704733223698,0.7614468864468864,0.12584865019403468,0.1
JPN,static,sst_c,22,8736,0.19770570941306487,0.30064113630064504,-0.019389467062599874,0.7608745421245421,0.12505958578142676,0.1
JPN,static,sst_c,23,8736,0.20011112224299346,0.30510340633249367,-0.019991381994850746,0.7429029304029304,0.11726571157398699,0.1
JPN,static,sst_c,24,8736,0.20331992207779384,0.31034752601421917,-0.020766584638024412,0.7336309523809523,0.11031163321845407,0.1
JPN,static,wind_mw,1,8736,0.7694667436195254,1.3577933494358703,0.036998669006732626,0.9139194139194139,0.8925041454462945,0.1
JPN,static,wind_mw,2,8736,1.4245078327136202,2.2564846821341202,0.09579978136830554,0.9214743589743589,1.6809130594793076,0.1
JPN,static,wind_mw,3,8736,1.9129312768540108,2.8649183759786507,0.15401340223043672,0.9260531135531136,2.21706074670004,0.1
JPN,static,wind_mw,4,8736,2.2997245090874476,3.3199045869992174,0.2097695365220596,0.9293727106227107,2.619757465559813,0.1
JPN,static,wind_mw,5,8736,2.6174806523875005,3.670715023063117,0.25972589558284354,0.9294871794871795,2.899595653244096,0.1
JPN,static,wind_mw,6,8736,2.8794182757947606,3.940653002117091,0.3076794293791244,0.9315476190476191,3.1099925857297506,0.1
JPN,static,wind_mw,7,8736,3.099851407288931,4.1585532537553895,0.3520546188372433,0.9364697802197802,3.330030778728129,0.1
JPN,static,wind_mw,8,8736,3.2785111593839735,4.3373409662155735,0.39268538499847216,0.9333791208791209,3.433250583162521,0.1
JPN,static,wind_mw,9,8736,3.4284731689561716,4.491252219878649,0.4314189844869922,0.9360119047619048,3.5591290375546816,0.1
JPN,static,wind_mw,10,8736,3.5460124321337116,4.617466720624415,0.4681637086791651,0.9376144688644689,3.667669532824641,0.1
JPN,static,wind_mw,11,8736,3.6448722110038756,4.723435497069388,0.5014583832924231,0.9372710622710623,3.731363258937187,0.1
JPN,static,wind_mw,12,8736,3.72915874538464,4.813025040587344,0.5311621640998271,0.936698717948718,3.7759674367190796,0.1
JPN,static,wind_mw,13,8736,3.817632799394663,4.902290284429382,0.5593645379274631,0.9286858974358975,3.763612881400764,0.1
JPN,static,wind_mw,14,8736,3.8924861123249186,4.97759272374412,0.5842689975556041,0.923191391941392,3.775787102077082,0.1
JPN,static,wind_mw,15,8736,3.9540466933133787,5.042983890773532,0.605891238652174,0.9238782051282052,3.825596816501164,0.1
JPN,static,wind_mw,16,8736,4.006112169654941,5.099955457003829,0.6247143583778046,0.9296016483516484,3.9041100673518607,0.1
JPN,static,wind_mw,17,8736,4.052317413049596,5.14372555118781,0.6427601468021644,0.9292582417582418,3.9254065493611976,0.1
JPN,static,wind_mw,18,8736,4.0886563419881705,5.177179772918905,0.6594010251051945,0.9270833333333334,3.9255603816299636,0.1
JPN,static,wind_mw,19,8736,4.117022675143294,5.201988441426602,0.674577856122997,0.9246794871794872,3.932983644464253,0.1
JPN,static,wind_mw,20,8736,4.143740973932141,5.223340194303139,0.6898469393148352,0.9218177655677655,3.9373257132317976,0.1
JPN,static,wind_mw,21,8736,4.164885546894148,5.239744141377196,0.7047921272987097,0.9251373626373627,3.9669725645445477,0.1
JPN,static,wind_mw,22,8736,4.1817751052770555,5.253290229774846,0.716710736744379,0.9275412087912088,3.993674591933924,0.1
JPN,static,wind_mw,23,8736,4.19876369970354,5.2638516007774205,0.7207302599263476,0.920558608058608,3.982647248412786,0.1
JPN,static,wind_mw,24,8736,4.213768132816281,5.270104436988909,0.7103171845639142,0.9164377289377289,3.9771995254688504,0.1
JPN,static,carbon_kg_per_mwh,1,8736,7.0031772037791695,10.168727383570545,-0.3424816055307321,0.9010989010989011,10.15827871867268,0.1
JPN,static,carbon_kg_per_mwh,2,8736,16.16655108115546,22.404049288049062,-1.0840099923049997,0.9089972527472527,24.109089720694147,0.1
JPN,static,carbon_kg_per_mwh,3,8736,23.90689066965971,32.38194777096082,-2.0444511084686634,0.9312042124542125,40.50638711656719,0.1
JPN,static,carbon_kg_per_mwh,4,8736,28.19863730208739,38.20292490137597,-2.9906958510092365,0.9308608058608059,48.54346370608024,0.1
JPN,static,carbon_kg_per_mwh,5,8736,28.959115977994077,40.47385732418196,-3.7341712084403897,0.9198717948717948,47.948091572910776,0.1
