country,mode,column,n_forecasts,mae,rmse,bias,coverage,mean_interval_width,adaptive_beta_floor
SGP,nominal,carbon_kg_per_mwh,209664,5.338751995753353,8.278316884533607,-1.3779113681136714,,,0.1
SGP,static,fixed_load_mw,209664,0.4860924672572741,0.6145051857243834,0.01121422101707842,0.8455242673992674,0.6334162772959441,0.1
SGP,static,flexible_arrival_mw,209664,0.20832534310991124,0.26335936530996407,0.004806094701189786,0.8455242673992674,0.2714641180578982,0.1
SGP,static,sst_c,209664,0.1100768037876009,0.15386924631102514,0.04184994984143192,0.7507631257631258,0.11308976920889996,0.1
SGP,static,wind_mw,209664,0.9606898901648676,1.4590049551520672,-0.14861870500895333,0.9510502518315018,1.11324595519561,0.1
SGP,static,carbon_kg_per_mwh,209664,5.363113944297811,8.211063450818365,-0.9906717135554308,0.8920606303418803,5.825240447816589,0.1
SGP,adaptive,fixed_load_mw,209664,0.5010695278342373,0.6423870228873084,-0.0015387123182735967,0.8960002670940171,0.8122237785492428,0.1
SGP,adaptive,flexible_arrival_mw,209664,0.21474408335751774,0.2753087240945336,-0.0006594481364741843,0.8960002670940171,0.3480959050472201,0.1
SGP,adaptive,sst_c,209664,0.12475972424634985,0.17904133457502858,-0.00019572157128574787,0.8963389041514042,0.19225954084236688,0.1
SGP,adaptive,wind_mw,209664,0.9931899655024542,1.677740705309817,-0.042258224924244234,0.8951560592185592,0.8826019154862448,0.1
SGP,adaptive,carbon_kg_per_mwh,209664,6.432104866064355,9.254061378582826,-0.003265457606001621,0.894264155982906,8.873219962895098,0.1
KOR,nominal,fixed_load_mw,209664,0.48707373092688333,0.6156157771191997,-0.0008308306831467971,,,0.1
